test,train,cost,test_file,train_file
fetch,lay,0.007624265010872234,fetch1.wav,lay20.wav
fetch,lay,0.006304839547228341,fetch1.wav,lay3.wav
fetch,lay,0.006310312721520258,fetch1.wav,lay4.wav
fetch,lay,0.0060618441220291995,fetch1.wav,lay5.wav
fetch,lay,0.006827929027644357,fetch1.wav,lay6.wav
fetch,lay,0.005675494768720012,fetch1.wav,lay7.wav
fetch,lay,0.00790604713528759,fetch1.wav,lay8.wav
fetch,lay,0.007372770892035511,fetch1.wav,lay9.wav
fetch,name,0.003213979151387665,fetch1.wav,name1.wav
fetch,name,0.0043349299017421804,fetch1.wav,name10.wav
fetch,name,0.0036965526994130094,fetch1.wav,name11.wav
fetch,name,0.004674881606188295,fetch1.wav,name12.wav
fetch,name,0.0038928442486260203,fetch1.wav,name13.wav
fetch,name,0.003549996778812104,fetch1.wav,name14.wav
fetch,name,0.003154004278898987,fetch1.wav,name15.wav
fetch,name,0.003134383426755138,fetch1.wav,name16.wav
fetch,name,0.0029365305817933723,fetch1.wav,name17.wav
fetch,name,0.002950518775283022,fetch1.wav,name18.wav
fetch,name,0.00358173164346763,fetch1.wav,name19.wav
fetch,name,0.003927861193020176,fetch1.wav,name2.wav
fetch,name,0.0036334763316586667,fetch1.wav,name20.wav
fetch,name,0.005317792736594975,fetch1.wav,name3.wav
fetch,name,0.004968867278882772,fetch1.wav,name4.wav
fetch,name,0.0033219167813272267,fetch1.wav,name5.wav
fetch,name,0.003933640401285463,fetch1.wav,name6.wav
fetch,name,0.003893816505902239,fetch1.wav,name7.wav
fetch,name,0.003800164207780446,fetch1.wav,name8.wav
fetch,name,0.0026520716450841243,fetch1.wav,name9.wav
fetch,sit,0.0034220082048905596,fetch1.wav,sit1.wav
fetch,sit,0.0038837897076923287,fetch1.wav,sit10.wav
fetch,sit,0.0036006992540494245,fetch1.wav,sit11.wav
fetch,sit,0.0031383970941104354,fetch1.wav,sit12.wav
fetch,sit,0.0038933851541228725,fetch1.wav,sit13.wav
fetch,sit,0.004634422721625104,fetch1.wav,sit14.wav
fetch,sit,0.004618003902104246,fetch1.wav,sit15.wav
fetch,sit,0.004060997433372182,fetch1.wav,sit16.wav
fetch,sit,0.0037535842202273,fetch1.wav,sit17.wav
fetch,sit,0.0044273799337024465,fetch1.wav,sit18.wav
fetch,sit,0.003530164405010892,fetch1.wav,sit19.wav
fetch,sit,0.003852647096881332,fetch1.wav,sit2.wav
fetch,sit,0.002979918720349536,fetch1.wav,sit20.wav
fetch,sit,0.003638320009596574,fetch1.wav,sit3.wav
fetch,sit,0.0029167935828403433,fetch1.wav,sit4.wav
fetch,sit,0.004327610393814498,fetch1.wav,sit5.wav
fetch,sit,0.0042134317817555215,fetch1.wav,sit6.wav
fetch,sit,0.004392115381769836,fetch1.wav,sit7.wav
fetch,sit,0.003781644449430057,fetch1.wav,sit8.wav
fetch,sit,0.0035422851827432646,fetch1.wav,sit9.wav
fetch,eat,0.009532193054007546,fetch10.wav,eat1.wav
fetch,eat,0.010001211064353937,fetch10.wav,eat10.wav
fetch,eat,0.010462329810305971,fetch10.wav,eat11.wav
fetch,eat,0.010536984740349895,fetch10.wav,eat12.wav
fetch,eat,0.009403077685260414,fetch10.wav,eat13.wav
fetch,eat,0.008245804372791762,fetch10.wav,eat14.wav
fetch,eat,0.0100427462627978,fetch10.wav,eat15.wav
fetch,eat,0.012255870175315244,fetch10.wav,eat16.wav
fetch,eat,0.011613326426494701,fetch10.wav,eat17.wav
fetch,eat,0.00871374147374658,fetch10.wav,eat18.wav
fetch,eat,0.011256265452391199,fetch10.wav,eat19.wav
fetch,eat,0.011926497056464229,fetch10.wav,eat2.wav
fetch,eat,0.01246735654966396,fetch10.wav,eat20.wav
fetch,eat,0.01082458275552024,fetch10.wav,eat3.wav
fetch,eat,0.009012980344002242,fetch10.wav,eat4.wav
fetch,eat,0.011080995549804244,fetch10.wav,eat5.wav
fetch,eat,0.010271299489387542,fetch10.wav,eat6.wav
fetch,eat,0.009744845067017414,fetch10.wav,eat7.wav
fetch,eat,0.012090577364787532,fetch10.wav,eat8.wav
fetch,eat,0.010102037528486001,fetch10.wav,eat9.wav
fetch,fetch,0.0034235723161693504,fetch10.wav,fetch1.wav
fetch,fetch,0.003705313025928484,fetch10.wav,fetch10.wav
fetch,fetch,0.003201828664427249,fetch10.wav,fetch11.wav
fetch,fetch,0.0027010323813599435,fetch10.wav,fetch12.wav
fetch,fetch,0.002937126935048092,fetch10.wav,fetch13.wav
fetch,fetch,0.002705358195568804,fetch10.wav,fetch14.wav
fetch,fetch,0.002839054308250175,fetch10.wav,fetch15.wav
fetch,fetch,0.002802434420766866,fetch10.wav,fetch16.wav
fetch,fetch,0.0025181200574567186,fetch10.wav,fetch17.wav
fetch,fetch,0.003289652114034732,fetch10.wav,fetch18.wav
fetch,fetch,0.00251659485871345,fetch10.wav,fetch19.wav
fetch,fetch,0.003969336332792899,fetch10.wav,fetch2.wav
fetch,fetch,0.002507756846631264,fetch10.wav,fetch20.wav
fetch,fetch,0.004579216135764977,fetch10.wav,fetch3.wav
fetch,fetch,0.0036582862888611756,fetch10.wav,fetch4.wav
fetch,fetch,0.003403437789284976,fetch10.wav,fetch5.wav
fetch,fetch,0.004504067077388091,fetch10.wav,fetch6.wav
fetch,fetch,0.0038101798503813893,fetch10.wav,fetch7.wav
fetch,fetch,0.0037038720240135992,fetch10.wav,fetch8.wav
fetch,fetch,0.0027621124188632567,fetch10.wav,fetch9.wav
fetch,lay,0.006878701302863943,fetch10.wav,lay1.wav
fetch,lay,0.005776507630621426,fetch10.wav,lay10.wav
fetch,lay,0.006359104381716654,fetch10.wav,lay11.wav
fetch,lay,0.006603509421579326,fetch10.wav,lay12.wav
fetch,lay,0.00731392959886583,fetch10.wav,lay13.wav
fetch,lay,0.0066141376522294935,fetch10.wav,lay14.wav
fetch,lay,0.007430899581466561,fetch10.wav,lay15.wav
fetch,lay,0.006469284045248133,fetch10.wav,lay16.wav
fetch,lay,0.006205224722421628,fetch10.wav,lay17.wav
fetch,lay,0.007258215426134732,fetch10.wav,lay18.wav
fetch,lay,0.007522697693949966,fetch10.wav,lay19.wav
fetch,lay,0.0066518688783497055,fetch10.wav,lay2.wav
fetch,lay,0.007115412896765951,fetch10.wav,lay20.wav
fetch,lay,0.00607871493788442,fetch10.wav,lay3.wav
fetch,lay,0.005776169276533116,fetch10.wav,lay4.wav
fetch,lay,0.0058973583862527825,fetch10.wav,lay5.wav
fetch,lay,0.006278991534482621,fetch10.wav,lay6.wav
fetch,lay,0.005628353711445816,fetch10.wav,lay7.wav
fetch,lay,0.007309522993333131,fetch10.wav,lay8.wav
fetch,lay,0.006798119598612858,fetch10.wav,lay9.wav
fetch,name,0.0030300749056305304,fetch10.wav,name1.wav
fetch,name,0.004057914927260036,fetch10.wav,name10.wav
fetch,name,0.00390584334150953,fetch10.wav,name11.wav
fetch,name,0.0044379060332704725,fetch10.wav,name12.wav
fetch,name,0.0035597445665202358,fetch10.wav,name13.wav
fetch,name,0.003349299831534492,fetch10.wav,name14.wav
fetch,name,0.00311837755171223,fetch10.wav,name15.wav
fetch,name,0.003187261237261891,fetch10.wav,name16.wav
fetch,name,0.0027988671658890395,fetch10.wav,name17.wav
fetch,name,0.002602451870822158,fetch10.wav,name18.wav
fetch,name,0.0031409220776756398,fetch10.wav,name19.wav
fetch,name,0.0035295572266957898,fetch10.wav,name2.wav
fetch,name,0.0035183525341077764,fetch10.wav,name20.wav
fetch,name,0.004778816665372132,fetch10.wav,name3.wav
fetch,name,0.004468491294412395,fetch10.wav,name4.wav
fetch,name,0.002961035582454048,fetch10.wav,name5.wav
fetch,name,0.0036243913644433464,fetch10.wav,name6.wav
fetch,name,0.0038237827387066136,fetch10.wav,name7.wav
fetch,name,0.003614592013765343,fetch10.wav,name8.wav
fetch,name,0.002840715515878693,fetch10.wav,name9.wav
fetch,sit,0.003616969572584121,fetch10.wav,sit1.wav
fetch,sit,0.003890921089015018,fetch10.wav,sit10.wav
fetch,sit,0.003545823512665106,fetch10.wav,sit11.wav
fetch,sit,0.0028160685377102315,fetch10.wav,sit12.wav
fetch,sit,0.003574120547147238,fetch10.wav,sit13.wav
fetch,sit,0.004240046375643589,fetch10.wav,sit14.wav
fetch,sit,0.004459187035248597,fetch10.wav,sit15.wav
fetch,sit,0.003604503449182322,fetch10.wav,sit16.wav
fetch,sit,0.0036915839708677434,fetch10.wav,sit17.wav
fetch,sit,0.003862902422097743,fetch10.wav,sit18.wav
fetch,sit,0.0034592883822179643,fetch10.wav,sit19.wav
fetch,sit,0.0038433806265771864,fetch10.wav,sit2.wav
fetch,sit,0.0028098818164278955,fetch10.wav,sit20.wav
fetch,sit,0.003408057996798006,fetch10.wav,sit3.wav
fetch,sit,0.0030105142909489214,fetch10.wav,sit4.wav
fetch,sit,0.00434673028572797,fetch10.wav,sit5.wav
fetch,sit,0.003931555975523411,fetch10.wav,sit6.wav
fetch,sit,0.0043035259490356425,fetch10.wav,sit7.wav
fetch,sit,0.0038646137175973477,fetch10.wav,sit8.wav
fetch,sit,0.0038075710867116774,fetch10.wav,sit9.wav
fetch,eat,0.01090733063795394,fetch2.wav,eat1.wav
fetch,eat,0.010354586685546124,fetch2.wav,eat10.wav
fetch,eat,0.011390638660266718,fetch2.wav,eat11.wav
fetch,eat,0.011750462055034779,fetch2.wav,eat12.wav
fetch,eat,0.00918573826439968,fetch2.wav,eat13.wav
fetch,eat,0.008682821856607197,fetch2.wav,eat14.wav
fetch,eat,0.012046547033803555,fetch2.wav,eat15.wav
fetch,eat,0.010138412179586649,fetch2.wav,eat16.wav
fetch,eat,0.012660100500080998,fetch2.wav,eat17.wav
fetch,eat,0.011260024591774654,fetch2.wav,eat18.wav
fetch,eat,0.011461723818250084,fetch2.wav,eat19.wav
fetch,eat,0.011382784770523497,fetch2.wav,eat2.wav
fetch,eat,0.012658394961473423,fetch2.wav,eat20.wav
fetch,eat,0.012287335096742985,fetch2.wav,eat3.wav
fetch,eat,0.009797047940590926,fetch2.wav,eat4.wav
fetch,eat,0.011619458297064641,fetch2.wav,eat5.wav
fetch,eat,0.011545443343800948,fetch2.wav,eat6.wav
fetch,eat,0.01163746088637223,fetch2.wav,eat7.wav
fetch,eat,0.010365444710749162,fetch2.wav,eat8.wav
fetch,eat,0.0112477537589389,fetch2.wav,eat9.wav
fetch,fetch,0.007800237600844736,fetch2.wav,fetch1.wav
fetch,fetch,0.009441866690362748,fetch2.wav,fetch10.wav
fetch,fetch,0.007175291541801414,fetch2.wav,fetch11.wav
fetch,fetch,0.010285004293369657,fetch2.wav,fetch12.wav
fetch,fetch,0.009979130307490595,fetch2.wav,fetch13.wav
fetch,fetch,0.009106184063071718,fetch2.wav,fetch14.wav
fetch,fetch,0.010099192783923868,fetch2.wav,fetch15.wav
fetch,fetch,0.009679553875223455,fetch2.wav,fetch16.wav
fetch,fetch,0.009799337772137581,fetch2.wav,fetch17.wav
fetch,fetch,0.00978222303047029,fetch2.wav,fetch18.wav
fetch,fetch,0.008743731094934195,fetch2.wav,fetch19.wav
fetch,fetch,0.010061711959688016,fetch2.wav,fetch2.wav
fetch,fetch,0.008259836284565766,fetch2.wav,fetch20.wav
fetch,fetch,0.008920155512984257,fetch2.wav,fetch3.wav
fetch,fetch,0.00893421723709347,fetch2.wav,fetch4.wav
fetch,fetch,0.009191776825005864,fetch2.wav,fetch5.wav
fetch,fetch,0.00888437687649547,fetch2.wav,fetch6.wav
fetch,fetch,0.008802641332628315,fetch2.wav,fetch7.wav
fetch,fetch,0.010513329671793194,fetch2.wav,fetch8.wav
fetch,fetch,0.009866966860524224,fetch2.wav,fetch9.wav
fetch,lay,0.011856723987538174,fetch2.wav,lay1.wav
fetch,lay,0.011058206239274688,fetch2.wav,lay10.wav
fetch,lay,0.011358756499114405,fetch2.wav,lay11.wav
fetch,lay,0.011886760553481491,fetch2.wav,lay12.wav
fetch,lay,0.012422526871579024,fetch2.wav,lay13.wav
fetch,lay,0.011180910047992144,fetch2.wav,lay14.wav
fetch,lay,0.01120451901006884,fetch2.wav,lay15.wav
fetch,lay,0.010951063836875679,fetch2.wav,lay16.wav
fetch,lay,0.010998191048786934,fetch2.wav,lay17.wav
fetch,lay,0.010812453477983652,fetch2.wav,lay18.wav
fetch,lay,0.01208913110718374,fetch2.wav,lay19.wav
fetch,lay,0.012023727043289118,fetch2.wav,lay2.wav
fetch,lay,0.011431127385875614,fetch2.wav,lay20.wav
fetch,lay,0.01168458247997918,fetch2.wav,lay3.wav
fetch,lay,0.010509326116186503,fetch2.wav,lay4.wav
fetch,lay,0.011186972861469986,fetch2.wav,lay5.wav
fetch,lay,0.010842403988384125,fetch2.wav,lay6.wav
fetch,lay,0.010937443980227756,fetch2.wav,lay7.wav
fetch,lay,0.011960233142959412,fetch2.wav,lay8.wav
fetch,lay,0.012530299354913633,fetch2.wav,lay9.wav
fetch,name,0.009519526691337665,fetch2.wav,name1.wav
fetch,name,0.009587079977345645,fetch2.wav,name10.wav
fetch,name,0.009780511839125748,fetch2.wav,name11.wav
fetch,name,0.012853853600435531,fetch2.wav,name12.wav
fetch,name,0.010281876710955637,fetch2.wav,name13.wav
fetch,name,0.009927984844226757,fetch2.wav,name14.wav
fetch,name,0.009503982715066835,fetch2.wav,name15.wav
fetch,name,0.008807694453165817,fetch2.wav,name16.wav
fetch,name,0.009580413306219664,fetch2.wav,name17.wav
fetch,name,0.010309263787070562,fetch2.wav,name18.wav
fetch,name,0.009828783483509776,fetch2.wav,name19.wav
fetch,name,0.008182216259475931,fetch2.wav,name2.wav
fetch,name,0.009549459919912165,fetch2.wav,name20.wav
fetch,name,0.011373921840912498,fetch2.wav,name3.wav
fetch,name,0.012450893252978684,fetch2.wav,name4.wav
fetch,name,0.009762889741968046,fetch2.wav,name5.wav
fetch,name,0.010455526553002947,fetch2.wav,name6.wav
fetch,name,0.009057333440304557,fetch2.wav,name7.wav
fetch,name,0.010603289285577334,fetch2.wav,name8.wav
fetch,name,0.008543407935581157,fetch2.wav,name9.wav
fetch,sit,0.009571153984380649,fetch2.wav,sit1.wav
fetch,sit,0.011720094567612437,fetch2.wav,sit10.wav
fetch,sit,0.009889983383187312,fetch2.wav,sit11.wav
fetch,sit,0.010900012861246054,fetch2.wav,sit12.wav
fetch,sit,0.010044293762836295,fetch2.wav,sit13.wav
fetch,sit,0.010546106041497503,fetch2.wav,sit14.wav
fetch,sit,0.010724580879137477,fetch2.wav,sit15.wav
fetch,sit,0.009978947190932563,fetch2.wav,sit16.wav
fetch,sit,0.009620526686932631,fetch2.wav,sit17.wav
fetch,sit,0.009665990663018357,fetch2.wav,sit18.wav
fetch,sit,0.010616350354023186,fetch2.wav,sit19.wav
fetch,sit,0.011260496960898054,fetch2.wav,sit2.wav
fetch,sit,0.009039706093823664,fetch2.wav,sit20.wav
fetch,sit,0.010454913987292062,fetch2.wav,sit3.wav
fetch,sit,0.01020952639168234,fetch2.wav,sit4.wav
fetch,sit,0.010770524458284008,fetch2.wav,sit5.wav
fetch,sit,0.010247208122917462,fetch2.wav,sit6.wav
fetch,sit,0.010276348888302821,fetch2.wav,sit7.wav
fetch,sit,0.009952843044594047,fetch2.wav,sit8.wav
fetch,sit,0.012171014810976799,fetch2.wav,sit9.wav
fetch,eat,0.011164846597673762,fetch3.wav,eat1.wav
fetch,eat,0.010553900721748246,fetch3.wav,eat10.wav
fetch,eat,0.011900164110708576,fetch3.wav,eat11.wav
fetch,eat,0.012266196284470723,fetch3.wav,eat12.wav
fetch,eat,0.010249295492463872,fetch3.wav,eat13.wav
fetch,eat,0.00857366688833452,fetch3.wav,eat14.wav
fetch,eat,0.012450152515198713,fetch3.wav,eat15.wav
fetch,eat,0.011369823430194333,fetch3.wav,eat16.wav
fetch,eat,0.013411437443392757,fetch3.wav,eat17.wav
fetch,eat,0.011984511361664315,fetch3.wav,eat18.wav
fetch,eat,0.012164811321238471,fetch3.wav,eat19.wav
fetch,eat,0.012503357167478161,fetch3.wav,eat2.wav
fetch,eat,0.01325903979871279,fetch3.wav,eat20.wav
fetch,eat,0.01224856024056739,fetch3.wav,eat3.wav
fetch,eat,0.010148576601842306,fetch3.wav,eat4.wav
fetch,eat,0.012694319748369473,fetch3.wav,eat5.wav
fetch,eat,0.011443591639078723,fetch3.wav,eat6.wav
fetch,eat,0.012457684802328946,fetch3.wav,eat7.wav
fetch,eat,0.011742578919668126,fetch3.wav,eat8.wav
fetch,eat,0.012058047661019715,fetch3.wav,eat9.wav
fetch,fetch,0.007612625575155462,fetch3.wav,fetch1.wav
fetch,fetch,0.008962963194677522,fetch3.wav,fetch10.wav
fetch,fetch,0.006719118998555043,fetch3.wav,fetch11.wav
fetch,fetch,0.00936328916881007,fetch3.wav,fetch12.wav
fetch,fetch,0.009140405371176084,fetch3.wav,fetch13.wav
fetch,fetch,0.008318393119470528,fetch3.wav,fetch14.wav
fetch,fetch,0.008838434459574336,fetch3.wav,fetch15.wav
fetch,fetch,0.008980000529776152,fetch3.wav,fetch16.wav
fetch,fetch,0.008289580809958178,fetch3.wav,fetch17.wav
fetch,fetch,0.008366137951976957,fetch3.wav,fetch18.wav
fetch,fetch,0.008047327625856861,fetch3.wav,fetch19.wav
fetch,fetch,0.009360812092496775,fetch3.wav,fetch2.wav
fetch,fetch,0.007734377327214625,fetch3.wav,fetch20.wav
fetch,fetch,0.00802403468370028,fetch3.wav,fetch3.wav
fetch,fetch,0.00857199667828885,fetch3.wav,fetch4.wav
fetch,fetch,0.008364431144785517,fetch3.wav,fetch5.wav
fetch,fetch,0.008610145423372387,fetch3.wav,fetch6.wav
fetch,fetch,0.00859076699793621,fetch3.wav,fetch7.wav
fetch,fetch,0.0097281231744414,fetch3.wav,fetch8.wav
fetch,fetch,0.008815086483009698,fetch3.wav,fetch9.wav
fetch,lay,0.010345591969851792,fetch3.wav,lay1.wav
fetch,lay,0.010050327289038746,fetch3.wav,lay10.wav
fetch,lay,0.010128970360646635,fetch3.wav,lay11.wav
fetch,lay,0.010430639738071767,fetch3.wav,lay12.wav
fetch,lay,0.0107899136716922,fetch3.wav,lay13.wav
fetch,lay,0.010024582564423717,fetch3.wav,lay14.wav
fetch,lay,0.009768232318250013,fetch3.wav,lay15.wav
fetch,lay,0.00944385076715343,fetch3.wav,lay16.wav
fetch,lay,0.009647814566142412,fetch3.wav,lay17.wav
fetch,lay,0.009664632820172948,fetch3.wav,lay18.wav
fetch,lay,0.010351653789345345,fetch3.wav,lay19.wav
fetch,lay,0.010442444384501537,fetch3.wav,lay2.wav
fetch,lay,0.010075580264566704,fetch3.wav,lay20.wav
fetch,lay,0.010474654884715435,fetch3.wav,lay3.wav
fetch,lay,0.009453591734140763,fetch3.wav,lay4.wav
fetch,lay,0.010008483634415567,fetch3.wav,lay5.wav
fetch,lay,0.00924774907751612,fetch3.wav,lay6.wav
fetch,lay,0.010052997608202783,fetch3.wav,lay7.wav
fetch,lay,0.01039101085880634,fetch3.wav,lay8.wav
fetch,lay,0.010774234737505795,fetch3.wav,lay9.wav
fetch,name,0.009118404487519272,fetch3.wav,name1.wav
fetch,name,0.009439431042850985,fetch3.wav,name10.wav
fetch,name,0.008544073414167297,fetch3.wav,name11.wav
fetch,name,0.012357276368299577,fetch3.wav,name12.wav
fetch,name,0.009542638032141795,fetch3.wav,name13.wav
fetch,name,0.009043808414591717,fetch3.wav,name14.wav
fetch,name,0.008258052052201849,fetch3.wav,name15.wav
fetch,name,0.0078123939432066586,fetch3.wav,name16.wav
fetch,name,0.008309365092158474,fetch3.wav,name17.wav
fetch,name,0.009054158208371708,fetch3.wav,name18.wav
fetch,name,0.009326266537468252,fetch3.wav,name19.wav
fetch,name,0.007970391202505306,fetch3.wav,name2.wav
fetch,name,0.008770348764100629,fetch3.wav,name20.wav
fetch,name,0.010635362751376588,fetch3.wav,name3.wav
fetch,name,0.011696577661874923,fetch3.wav,name4.wav
fetch,name,0.00844717732912545,fetch3.wav,name5.wav
fetch,name,0.009269938177217607,fetch3.wav,name6.wav
fetch,name,0.008031586661977388,fetch3.wav,name7.wav
fetch,name,0.010194391427057607,fetch3.wav,name8.wav
fetch,name,0.007862980191916408,fetch3.wav,name9.wav
fetch,sit,0.009183767461073723,fetch3.wav,sit1.wav
fetch,sit,0.011001434105350835,fetch3.wav,sit10.wav
fetch,sit,0.009511233544425938,fetch3.wav,sit11.wav
fetch,sit,0.010104060235281752,fetch3.wav,sit12.wav
fetch,sit,0.00969452792005025,fetch3.wav,sit13.wav
fetch,sit,0.010203623371220695,fetch3.wav,sit14.wav
fetch,sit,0.009969528164595738,fetch3.wav,sit15.wav
fetch,sit,0.009274968827692433,fetch3.wav,sit16.wav
fetch,sit,0.009450545012019036,fetch3.wav,sit17.wav
fetch,sit,0.009323698215879804,fetch3.wav,sit18.wav
fetch,sit,0.009907928398730649,fetch3.wav,sit19.wav
fetch,sit,0.010537269045642967,fetch3.wav,sit2.wav
fetch,sit,0.008549871249147616,fetch3.wav,sit20.wav
fetch,sit,0.010125364842075414,fetch3.wav,sit3.wav
fetch,sit,0.00923939151099415,fetch3.wav,sit4.wav
fetch,sit,0.010621912058251885,fetch3.wav,sit5.wav
fetch,sit,0.00986455431821071,fetch3.wav,sit6.wav
fetch,sit,0.009693982651278042,fetch3.wav,sit7.wav
fetch,sit,0.00936755124518749,fetch3.wav,sit8.wav
fetch,sit,0.010923561978359114,fetch3.wav,sit9.wav
fetch,eat,0.011439132358235916,fetch4.wav,eat1.wav
fetch,eat,0.010548538047477796,fetch4.wav,eat10.wav
fetch,eat,0.012494089647525892,fetch4.wav,eat11.wav
fetch,eat,0.01232342197879157,fetch4.wav,eat12.wav
fetch,eat,0.010525290564471637,fetch4.wav,eat13.wav
fetch,eat,0.008827198506830562,fetch4.wav,eat14.wav
fetch,eat,0.012613987906528545,fetch4.wav,eat15.wav
fetch,eat,0.011449816467066389,fetch4.wav,eat16.wav
fetch,eat,0.01360073718040741,fetch4.wav,eat17.wav
fetch,eat,0.012426388291430487,fetch4.wav,eat18.wav
fetch,eat,0.012470922139924215,fetch4.wav,eat19.wav
fetch,eat,0.01238275712451473,fetch4.wav,eat2.wav
fetch,eat,0.013483772836523064,fetch4.wav,eat20.wav
fetch,eat,0.012089682091404992,fetch4.wav,eat3.wav
fetch,eat,0.01027321431432368,fetch4.wav,eat4.wav
fetch,eat,0.01272897451692636,fetch4.wav,eat5.wav
fetch,eat,0.011473842073996281,fetch4.wav,eat6.wav
fetch,eat,0.012556298966491507,fetch4.wav,eat7.wav
fetch,eat,0.01177859408847163,fetch4.wav,eat8.wav
fetch,eat,0.01206587809908584,fetch4.wav,eat9.wav
fetch,fetch,0.008267989405800879,fetch4.wav,fetch1.wav
fetch,fetch,0.009726560119031512,fetch4.wav,fetch10.wav
fetch,fetch,0.007350306352546344,fetch4.wav,fetch11.wav
fetch,fetch,0.010365593566273902,fetch4.wav,fetch12.wav
fetch,fetch,0.010360780238976916,fetch4.wav,fetch13.wav
fetch,fetch,0.009239067108213957,fetch4.wav,fetch14.wav
fetch,fetch,0.009553384097312144,fetch4.wav,fetch15.wav
fetch,fetch,0.010095661207433751,fetch4.wav,fetch16.wav
fetch,fetch,0.009278961354881607,fetch4.wav,fetch17.wav
fetch,fetch,0.008988874247591207,fetch4.wav,fetch18.wav
fetch,fetch,0.008788049638144264,fetch4.wav,fetch19.wav
fetch,fetch,0.009923825081020838,fetch4.wav,fetch2.wav
fetch,fetch,0.008623711316799993,fetch4.wav,fetch20.wav
fetch,fetch,0.008486326914750502,fetch4.wav,fetch3.wav
fetch,fetch,0.00948675356247235,fetch4.wav,fetch4.wav
fetch,fetch,0.009033726828484644,fetch4.wav,fetch5.wav
fetch,fetch,0.00919783354000593,fetch4.wav,fetch6.wav
fetch,fetch,0.009256259964948003,fetch4.wav,fetch7.wav
fetch,fetch,0.010649442383092662,fetch4.wav,fetch8.wav
fetch,fetch,0.010001105414136648,fetch4.wav,fetch9.wav
fetch,lay,0.011281725750924867,fetch4.wav,lay1.wav
fetch,lay,0.010561483362650531,fetch4.wav,lay10.wav
fetch,lay,0.010788912174566035,fetch4.wav,lay11.wav
fetch,lay,0.011210086639992477,fetch4.wav,lay12.wav
fetch,lay,0.011405739546008944,fetch4.wav,lay13.wav
fetch,lay,0.010778187866473459,fetch4.wav,lay14.wav
fetch,lay,0.010632864924539546,fetch4.wav,lay15.wav
fetch,lay,0.010443256369957443,fetch4.wav,lay16.wav
fetch,lay,0.010379967927090826,fetch4.wav,lay17.wav
fetch,lay,0.010395807010734072,fetch4.wav,lay18.wav
fetch,lay,0.011389456375807351,fetch4.wav,lay19.wav
fetch,lay,0.010886165562341678,fetch4.wav,lay2.wav
fetch,lay,0.011146503702237165,fetch4.wav,lay20.wav
fetch,lay,0.01123550480208705,fetch4.wav,lay3.wav
fetch,lay,0.010211310067367769,fetch4.wav,lay4.wav
fetch,lay,0.010584696191194827,fetch4.wav,lay5.wav
fetch,lay,0.010080604096427175,fetch4.wav,lay6.wav
fetch,lay,0.010616458399945381,fetch4.wav,lay7.wav
fetch,lay,0.01107930956877126,fetch4.wav,lay8.wav
fetch,lay,0.011914418521054794,fetch4.wav,lay9.wav
fetch,name,0.010345719854184768,fetch4.wav,name1.wav
fetch,name,0.01074618492262532,fetch4.wav,name10.wav
fetch,name,0.009723784675726257,fetch4.wav,name11.wav
fetch,name,0.013830388138805804,fetch4.wav,name12.wav
fetch,name,0.010890885311112833,fetch4.wav,name13.wav
fetch,name,0.01032212686993601,fetch4.wav,name14.wav
fetch,name,0.009460450931947861,fetch4.wav,name15.wav
fetch,name,0.009119251827289128,fetch4.wav,name16.wav
fetch,name,0.00966447762772196,fetch4.wav,name17.wav
fetch,name,0.010458365507709667,fetch4.wav,name18.wav
fetch,name,0.010541435954577976,fetch4.wav,name19.wav
fetch,name,0.009299010883214229,fetch4.wav,name2.wav
fetch,name,0.009966937918054515,fetch4.wav,name20.wav
fetch,name,0.011586953844313956,fetch4.wav,name3.wav
fetch,name,0.013206618328798068,fetch4.wav,name4.wav
fetch,name,0.009586795010916652,fetch4.wav,name5.wav
fetch,name,0.010619943871968754,fetch4.wav,name6.wav
fetch,name,0.009102582218141995,fetch4.wav,name7.wav
fetch,name,0.011581654380233227,fetch4.wav,name8.wav
fetch,name,0.008757075391314855,fetch4.wav,name9.wav
fetch,sit,0.009686857363055836,fetch4.wav,sit1.wav
fetch,sit,0.01164442767257922,fetch4.wav,sit10.wav
fetch,sit,0.010178121599525126,fetch4.wav,sit11.wav
fetch,sit,0.011001416146688765,fetch4.wav,sit12.wav
fetch,sit,0.010231926302592483,fetch4.wav,sit13.wav
fetch,sit,0.010843984701671163,fetch4.wav,sit14.wav
fetch,sit,0.010315287141214786,fetch4.wav,sit15.wav
fetch,sit,0.009996497653097083,fetch4.wav,sit16.wav
fetch,sit,0.010024431535898295,fetch4.wav,sit17.wav
fetch,sit,0.010310197683848377,fetch4.wav,sit18.wav
fetch,sit,0.01048689869172595,fetch4.wav,sit19.wav
fetch,sit,0.010942508464823076,fetch4.wav,sit2.wav
fetch,sit,0.009328254123298936,fetch4.wav,sit20.wav
fetch,sit,0.010686160789927443,fetch4.wav,sit3.wav
fetch,sit,0.009914305246974104,fetch4.wav,sit4.wav
fetch,sit,0.011322047070411876,fetch4.wav,sit5.wav
fetch,sit,0.010329939726775237,fetch4.wav,sit6.wav
fetch,sit,0.010467351703794129,fetch4.wav,sit7.wav
fetch,sit,0.010089961352395484,fetch4.wav,sit8.wav
fetch,sit,0.01162685631464624,fetch4.wav,sit9.wav
fetch,eat,0.01100596823934904,fetch5.wav,eat1.wav
fetch,eat,0.010573208049224599,fetch5.wav,eat10.wav
